Status,Problem ,Solution,Topic,Sub Topic,Difficulty,Remarks,Link
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Binary%20Search/Search_in_a_2_D_matrix.py,Binary Search,,,,
Yes,https://leetcode.com/problems/separate-squares-i/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Binary%20Search/Split_Square_Areas.py,Binary Search,,Medium,,
Yes,https://leetcode.com/problems/count-good-nodes-in-binary-tree/?envType=study-plan-v2&envId=leetcode-75,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Binary%20Trees/Count_Good_nodes_in_BT.py,Binary Trees,,Medium,,
Yes,https://leetcode.com/problems/delete-nodes-and-return-forest/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Binary%20Trees/Delete_nodes_and_return_forest.py,Binary Trees,,Medium,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Binary%20Trees/Introduction_to_Trees.py,Binary Trees,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Binary%20Trees/LCA_Classic.py,Binary Trees,,,,
Yes,https://leetcode.com/problems/lowest-common-ancestor-of-deepest-leaves/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Binary%20Trees/LCA_of_Deepest_nodes_or_Subtree.py,Binary Trees,,Medium,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Binary%20Trees/Path%20Based/All_Leaf_node_paths.py,Binary Trees,Path Based,,,
Yes,https://leetcode.com/problems/number-of-good-leaf-nodes-pairs/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Binary%20Trees/Path%20Based/Good_Node_pairs.py,Binary Trees,Path Based,Medium,,
Yes,https://leetcode.com/problems/longest-zigzag-path-in-a-binary-tree,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Binary%20Trees/Path%20Based/Longest_Zig_Zag_Path.py,Binary Trees,Path Based,Medium,,
Yes,https://leetcode.com/problems/path-sum-iii,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Binary%20Trees/Path%20Based/Path_III_Subarray_sum_kind_in_BT.py,Binary Trees,Path Based,Medium,,
Yes,https://leetcode.com/problems/maximum-level-sum-of-a-binary-tree,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Binary%20Trees/Traversal_View_Based/Maximum_lvl_sum.py,Binary Trees,Traversal View Based,Medium,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Binary%20Trees/Traversal_View_Based/level_order.py,Binary Trees,Traversal View Based,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Binary_Search/0_lower_upper_bound.py,Binary Search,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Binary_Search/README.md,Binary Search,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Binary_Search/Smallest_k_num_in_sum.py,Binary Search,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/CSES/DP/1633_Dice_Combinations.py,CSES,DP,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/CSES/DP/1634_Minimise_Coins.py,CSES,DP,,,
Yes,https://codeforces.com/blog/entry/70018,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/CSES/README.md,CSES,,,,
Yes,https://cses.fi/problemset/result/10853335/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/CSES/Trees/Subtree_Queries.py,CSES,Trees,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/CSES/Trees/Subtree_Queries_IN.txt,CSES,Trees,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/CSES/input.txt,CSES,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/CSES/template.py,CSES,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Cheatsheets/Arrays.md,Cheatsheets,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Cheatsheets/Binary_Search.md,Cheatsheets,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Cheatsheets/Binary_Search_Refresher.md,Cheatsheets,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Cheatsheets/Binary_Search_Trees.md,Cheatsheets,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Cheatsheets/Binary_Trees.md,Cheatsheets,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Cheatsheets/Bit_Manipulation.md,Cheatsheets,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Cheatsheets/Codeforces_Practice.md,Cheatsheets,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Cheatsheets/Dynamic_Programming.md,Cheatsheets,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Cheatsheets/Fenwick_Trees.md,Cheatsheets,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Cheatsheets/Graphs.md,Cheatsheets,,,,
Yes,https://www.geeksforgeeks.org/problems/n-meetings-in-one-room-1587115620/1,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Cheatsheets/Greedy.md,Cheatsheets,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Cheatsheets/Heaps.md,Cheatsheets,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Cheatsheets/LC_75_Miscellaneous.md,Cheatsheets,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Cheatsheets/Leetcode_contests.md,Cheatsheets,,Hard,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Cheatsheets/LinkedList.md,Cheatsheets,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Cheatsheets/Math.md,Cheatsheets,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Cheatsheets/Notes.md,Cheatsheets,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Cheatsheets/Others.md,Cheatsheets,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Cheatsheets/Prefix_Partial_Sums.md,Cheatsheets,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Cheatsheets/README.md,Cheatsheets,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Cheatsheets/Randomized_Algos.md,Cheatsheets,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Cheatsheets/Recursion_Backtracking.md,Cheatsheets,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Cheatsheets/Segment_Trees.md,Cheatsheets,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Cheatsheets/Stacks_Queues.md,Cheatsheets,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Cheatsheets/Strings.md,Cheatsheets,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Cheatsheets/Sweep_Lines.md,Cheatsheets,,,,
Yes,https://leetcode.com/problems/kth-ancestor-of-a-tree-node/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Cheatsheets/Trees.md,Cheatsheets,,Hard,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Cheatsheets/Tries.md,Cheatsheets,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Cheatsheets/Two_Pointers_Sliding_Window.md,Cheatsheets,,,,
Yes,https://codeforces.com/problemset/problem/1903/A,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Codeforces_Practice/Div2a/A_Halloumi_Boxes.py,Codeforces Practice,Div2a,,,
Yes,https://codeforces.com/problemset/problem/71/A,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Codeforces_Practice/Div2a/A_Way_Too_Long_Words.py,Codeforces Practice,Div2a,,,
Yes,https://codeforces.com/contest/1732/problem/B,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Codeforces_Practice/Div2b/B_Ugu.py,Codeforces Practice,Div2b,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Dynamic%20Programming/1D_DP/Frog_Jump%28DP-3%29.py,Dynamic Programming,1D DP,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Dynamic%20Programming/1D_DP/Frog_Jump_with_k_distances%28DP-4%29.py,Dynamic Programming,1D DP,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Dynamic%20Programming/1D_DP/House_Robber_%28DP_6%29.py,Dynamic Programming,1D DP,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Dynamic%20Programming/1D_DP/Jump_Game_1.py,Dynamic Programming,1D DP,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Dynamic%20Programming/1D_DP/Jump_Game_2.py,Dynamic Programming,1D DP,,,
Yes,https://leetcode.com/problems/shortest-distance-after-road-addition-queries-i/descriptio,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Dynamic%20Programming/1D_DP/Shortest_Dist_with_road_addition_queries.py,Dynamic Programming,1D DP,Medium,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Dynamic%20Programming/2D_3D_DP/3-d_DP__Ninja_and_his_friends_%28DP-%E2%80%A6.py,Dynamic Programming,2D 3D DP,,,
Yes,https://leetcode.com/problems/cherry-pickup/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Dynamic%20Programming/2D_3D_DP/4D_Cherry_Pickup.py,Dynamic Programming,2D 3D DP,Hard,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Dynamic%20Programming/2D_3D_DP/Escape_Dungeon_grid.py,Dynamic Programming,2D 3D DP,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Dynamic%20Programming/2D_3D_DP/Grid_Unique_Paths_2_%28DP_9%29.py,Dynamic Programming,2D 3D DP,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Dynamic%20Programming/2D_3D_DP/Grid_Unique_Paths__DP_on_Grids_%28DP%E2%80%A6.py,Dynamic Programming,2D 3D DP,,,
Yes,https://leetcode.com/problems/maximal-square,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Dynamic%20Programming/2D_3D_DP/Largest_Square.py,Dynamic Programming,2D 3D DP,Medium,,
Yes,https://leetcode.com/problems/best-sightseeing-pair/description/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Dynamic%20Programming/2D_3D_DP/Max_Points_with_Cost%28Sightseeing_Pair_Based%29.py,Dynamic Programming,2D 3D DP,Medium,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Dynamic%20Programming/2D_3D_DP/Maze_Traverse_Coin_Robbers.py,Dynamic Programming,2D 3D DP,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Dynamic%20Programming/2D_3D_DP/MinimumMaximum_Falling_Path_Sum_%28D%E2%80%A6.py,Dynamic Programming,2D 3D DP,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Dynamic%20Programming/2D_3D_DP/Minimum_path_sum_in_Grid_%28DP_10%29.py,Dynamic Programming,2D 3D DP,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Dynamic%20Programming/2D_3D_DP/Ninja%27s_Training_%28DP_7%29.py,Dynamic Programming,2D 3D DP,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Dynamic%20Programming/2D_3D_DP/Num_paths_in_grid_2.py,Dynamic Programming,2D 3D DP,,,
Yes,https://www.geeksforgeeks.org/0-1-knapsack-problem-dp-10/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Dynamic%20Programming/DP_Follow_Ups/Printing_Knapsack_0_1.py,Dynamic Programming,DP Follow Ups,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Dynamic%20Programming/DP_Follow_Ups/README.md,Dynamic Programming,DP Follow Ups,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Dynamic%20Programming/DP_LIS/Count_LIS.py,Dynamic Programming,DP LIS,,,
Yes,https://leetcode.com/problems/increasing-triplet-subsequence/description/?envType=study-plan-v2&envId=leetcode-75,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Dynamic%20Programming/DP_LIS/Increasing_Triplet_Subsequence.py,Dynamic Programming,DP LIS,Medium,,
Yes,https://leetcode.com/problems/minimum-number-of-removals-to-make-mountain-array/description/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Dynamic%20Programming/DP_LIS/Min_deletions_to_have_one_peak.py,Dynamic Programming,DP LIS,Hard,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Dynamic%20Programming/DP_Strings/Diff_Utility_Strings.py,Dynamic Programming,DP Strings,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Dynamic%20Programming/DP_Strings/LCS_3_Strings.py,Dynamic Programming,DP Strings,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Dynamic%20Programming/DP_Strings/Longest_Common_Subsequence__%28DP_-_25%29.py,Dynamic Programming,DP Strings,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Dynamic%20Programming/DP_Strings/Longest_Common_Substring.py,Dynamic Programming,DP Strings,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Dynamic%20Programming/DP_Strings/Longest_Palindromic_Subsequence__%28%E2%80%A6.py,Dynamic Programming,DP Strings,,,
Yes,https://leetcode.com/problems/longest-palindromic-substring/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Dynamic%20Programming/DP_Strings/Longest_Palindromic_Substring.py,Dynamic Programming,DP Strings,Medium,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Dynamic%20Programming/DP_Subsequences/01_Knapsack_%28DP_-_19%29.py,Dynamic Programming,DP Subsequences,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Dynamic%20Programming/DP_Subsequences/Coin_Change_2_%28DP_-_22%29.py,Dynamic Programming,DP Subsequences,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Dynamic%20Programming/DP_Subsequences/Count_Subsets_with_Sum_K_%28DP_-_17%29.py,Dynamic Programming,DP Subsequences,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Dynamic%20Programming/DP_Subsequences/Minimum_Coins_%28DP_-_20%29.py,Dynamic Programming,DP Subsequences,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Dynamic%20Programming/DP_Subsequences/Partition_Equal_Subset_Sum_%28DP-_15%29.py,Dynamic Programming,DP Subsequences,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Dynamic%20Programming/DP_Subsequences/Print_Subset_Sum.py,Dynamic Programming,DP Subsequences,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Dynamic%20Programming/DP_Subsequences/Rod_Cutting_Problem__%28DP_-_24%29.py,Dynamic Programming,DP Subsequences,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Dynamic%20Programming/DP_Subsequences/Subset_sum_equal_to_target_%28DP-_14%29.py,Dynamic Programming,DP Subsequences,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Dynamic%20Programming/DP_Subsequences/Target_Sum_%28DP_-_21%29.py,Dynamic Programming,DP Subsequences,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Dynamic%20Programming/DP_Subsequences/Unbounded_Knapsack_%28DP_-_23%29.py,Dynamic Programming,DP Subsequences,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Dynamic%20Programming/DP_on_Trees/House_Robber_III.py,Dynamic Programming,DP on Trees,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Dynamic%20Programming/DP_on_Trees/Max_K_Sum_Non_Adjacent.py,Dynamic Programming,DP on Trees,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Dynamic%20Programming/DP_on_Trees/Max_sum_alternate_pick.py,Dynamic Programming,DP on Trees,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Dynamic%20Programming/DP_on_Trees/README.md,Dynamic Programming,DP on Trees,,,
Yes,https://leetcode.com/problems/distinct-subsequences/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Dynamic%20Programming/README.md,Dynamic Programming,,Hard,,
Yes,https://leetcode.com/problems/distinct-subsequences-ii/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Dynamic%20Programming/Subsequence-LIS-Subarray/Count_DIstinct_Subsequences.py,Dynamic Programming,Subsequence-LIS-Subarray,Hard,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Dynamic%20Programming/Subsequence-LIS-Subarray/Partition_k_subarrays_minimise_sum_of_mins.py,Dynamic Programming,Subsequence-LIS-Subarray,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Graphs/BFS_DFS/01_Matrix_%28Bfs_Problem%29.py,Graphs,BFS DFS,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Graphs/BFS_DFS/Algos/01_Bfs.py,Graphs,BFS DFS/Algos,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Graphs/BFS_DFS/Algos/BFS.py,Graphs,BFS DFS/Algos,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Graphs/BFS_DFS/Algos/DFS.py,Graphs,BFS DFS/Algos,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Graphs/BFS_DFS/Algos/Flood_fill.py,Graphs,BFS DFS/Algos,,,
Yes,https://leetcode.com/problems/is-graph-bipartite/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Graphs/BFS_DFS/Bipartite_Graph.py,Graphs,BFS DFS,Medium,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Graphs/BFS_DFS/Floyd%20Warshall/Area_Perimeter_of_regions.py,Graphs,BFS DFS/Floyd Warshall,,,
Yes,https://leetcode.com/problems/as-far-from-land-as-possible/description/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Graphs/BFS_DFS/Multisource_BFS/As_far_away_from_land.py,Graphs,BFS DFS/Multisource BFS,Medium,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Graphs/BFS_DFS/Multisource_BFS/Infect_all_people.py,Graphs,BFS DFS/Multisource BFS,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Graphs/BFS_DFS/Multisource_BFS/Multi_Source_BFS_Escape_Pairs.py,Graphs,BFS DFS/Multisource BFS,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Graphs/BFS_DFS/Multisource_BFS/Multi_Source_BFS_Monster_Escape.py,Graphs,BFS DFS/Multisource BFS,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Graphs/BFS_DFS/Multisource_BFS/README.md,Graphs,BFS DFS/Multisource BFS,,,
Yes,https://leetcode.com/problems/as-far-from-land-as-possible/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Graphs/BFS_DFS/Multisource_BFS/Shortest_Bridge_bw_2_islands.py,Graphs,BFS DFS/Multisource BFS,Medium,,
Yes,https://leetcode.com/problems/nearest-exit-from-entrance-in-maze,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Graphs/BFS_DFS/Nearest_Exit_in_maze.py,Graphs,BFS DFS,Medium,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Graphs/BFS_DFS/Number_of_provinces_%28leetcode%29.py,Graphs,BFS DFS,,,
Yes,https://leetcode.com/problems/shortest-path-with-alternating-colors/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Graphs/BFS_DFS/Shortest_path_alternating_colors.py,Graphs,BFS DFS,Medium,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Graphs/BFS_DFS/Surrounded_Regions_%28dfs%29.py,Graphs,BFS DFS,,,
Yes,https://leetcode.com/problems/path-with-minimum-effort/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Graphs/BFS_DFS/Swim_in_rising_water.py,Graphs,BFS DFS,Medium,,
Yes,https://leetcode.com/problems/trapping-rain-water-ii/?envType=daily-question&envId=2025-01-19,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Graphs/BFS_DFS/Trapping_Rain_Water_II.py,Graphs,BFS DFS,Hard,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Graphs/Disjoint_Set_OR_Union_Find/Algos/Disjoint_Set_Size.py,Graphs,Disjoint Set OR Union Find/Algos,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Graphs/Disjoint_Set_OR_Union_Find/Algos/Kruskals_MST.py,Graphs,Disjoint Set OR Union Find/Algos,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Graphs/Disjoint_Set_OR_Union_Find/Algos/Prims_MST.py,Graphs,Disjoint Set OR Union Find/Algos,,,
Yes,https://leetcode.com/problems/count-the-number-of-complete-components,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Graphs/Disjoint_Set_OR_Union_Find/Count_Complete_Components.py,Graphs,Disjoint Set OR Union Find,Medium,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Graphs/Disjoint_Set_OR_Union_Find/Create_MST_by_replacing_edges.py,Graphs,Disjoint Set OR Union Find,,,
Yes,https://leetcode.com/problems/minimum-cost-walk-in-weighted-graph/description/?envType=daily-question&envId=2025-03-20,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Graphs/Disjoint_Set_OR_Union_Find/Min_AND_Walk_in_graph.py,Graphs,Disjoint Set OR Union Find,Hard,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Graphs/Distance_Based/Algorithms/Bellman_Ford_Algo.py,Graphs,Distance Based/Algorithms,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Graphs/Distance_Based/Algorithms/Dijkstras.py,Graphs,Distance Based/Algorithms,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Graphs/Distance_Based/Algorithms/Floyd_warsall_all_pair_shortest_path.py,Graphs,Distance Based/Algorithms,,,
Yes,https://leetcode.com/problems/find-minimum-time-to-reach-last-room-ii/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Graphs/Distance_Based/Algorithms/Ping_Pong_Djikstras.py,Graphs,Distance Based/Algorithms,Medium,,
Yes,https://leetcode.com/problems/maximize-amount-after-two-days-of-conversions/description/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Graphs/Distance_Based/Curreny_convert_Chain_2_djikstras.py,Graphs,Distance Based,Medium,,
Yes,https://leetcode.com/problems/minimum-obstacle-removal-to-reach-corner,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Graphs/Distance_Based/Min_obstacle_removals_to_reach_corner.py,Graphs,Distance Based,Hard,,
